word,word count,root word,root language,second language,ranked languages
the,4031,the,Old English,Sanskrit,Old English;Sanskrit;Greek;Irish
and,2211,and,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin;Greek
of,1845,of,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Latin;Old French
to,1741,to,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin;Slavonic;Greek;Old Irish
he,1695,he,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Greek;Slavonic
a,1561,,,,
was,1169,was,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit
his,1154,his,Old English,Germanic,Old English;Germanic;German
in,1044,in,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Old Irish;Welsh;Slavonic;American English
had,812,,,,
her,789,her,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
i,772,,,,
said,755,,,,
she,710,she,Old English,Dutch,Old English;Dutch;German;Greek
that,699,that,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
it,643,it,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch
mr,576,,,,
s,565,,,,
for,497,for,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
at,493,at,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Latin;Sanskrit;Dutch
him,486,him,Old English,German,Old English;German;Dutch
with,481,with,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;Sanskrit;Slavonic;Latin;French
on,452,on,Old English,Germanic,Old English;Germanic;Dutch;German;Greek;Latin;Slavonic
you,451,you,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;French
as,369,as,Old English,German,Old English;German;Latin
but,344,but,Old English,Germanic,Old English;Germanic
not,286,not,English,,English
they,278,they,Old Norse,Germanic,Old Norse;Germanic;Old English
were,272,were,Old English,,Old English
when,265,when,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
all,257,all,Old English,Germanic,Old English;Germanic;Old Frisian;German;Old Norse
be,246,be,Old English,Germanic,Old English;Germanic;German;Latin;Slavonic;Greek;Old Irish;Russian;Sanskrit
would,244,would,Old English,,Old English
from,235,from,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse
man,232,man,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;Sanskrit;Slavonic;Russian;Latin;Old Irish;Welsh;Greek
out,230,out,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Sanskrit;Old Irish;Latin;Greek;Russian
by,216,by,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
up,214,up,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Dutch;German;Sanskrit;Greek;Latin
n't,213,,,,
little,209,little,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
one,208,one,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Greek;Latin;Slavonic;Old Irish;French
what,200,what,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Latin
we,193,we,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic
which,193,which,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
there,191,there,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit
is,189,is,Old English,Germanic,Old English;Germanic;German;Old Norse;Sanskrit;Greek;Latin;Slavonic
an,184,an,Old English,French,Old English;French;German
then,180,then,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German
me,177,me,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Old Irish;Welsh;Slavonic
my,176,,,,
have,175,have,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;German;Latin;American English
so,171,so,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Old Frisian;Greek
them,167,them,Old Norse,Old English,Old Norse;Old English
no,165,no,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
gabriel,157,gabriel,Arabic,,Arabic
did,152,did,Old English,Germanic,Old English;Germanic
could,151,could,Old English,,Old English
or,151,or,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;Old Norse;German
who,149,who,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
their,146,their,Old Norse,Old English,Old Norse;Old English
into,145,into,Old English,American English,Old English;American English
been,144,,,,
old,144,old,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Old Irish;French
do,143,do,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
down,136,down,Old English,American English,Old English;American English
if,136,if,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Dutch
some,136,some,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;American English
very,132,very,Old French,Latin,Old French;Latin;Italian;Old English;Old Dutch;German;Welsh;Old Irish;Slavonic;Russian
like,130,like,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Latin;Norse
now,129,now,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;Old Frisian;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
about,128,about,Old English,American English,Old English;American English
asked,127,ask,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Slavonic
aunt,127,aunt,Old French,Latin,Old French;Latin;Greek;Old Norse;Irish;Arabic;American English;Dutch;German;Germanic;Old English
this,124,this,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
mrs,117,,,,
two,116,two,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Slavonic
after,114,after,Old English,Old Norse,Old English;Old Norse;German;Greek
again,114,again,Old English,Old Norse,Old English;Old Norse;Old Frisian;German
time,114,,,,
well,113,well,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Welsh;Latin
went,113,,,,
young,111,young,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
know,110,know,Old English,Germanic,Old English;Germanic;German;Slavonic;Russian;Latin;Greek;Sanskrit;French
face,109,,,,
over,108,over,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
good,102,good,Old English,,Old English
came,101,,,,
before,100,before,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German
began,100,,,,
miss,99,miss,Old English,,Old English
eyes,96,eye,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic;Latin
go,95,go,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Greek;American English;French
o,93,,,,
back,92,back,English,,English
head,90,head,Old English,,Old English
made,90,made,Old English,American English,Old English;American English
room,86,room,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch;Latin;Old Irish;Slavonic;Russian
street,84,street,Old English,Latin,Old English;Latin;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Spanish;Old French;Italian
see,82,see,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Old Norse;Greek;Latin
life,79,life,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
stood,79,,,,
how,78,how,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
come,77,come,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin
himself,76,himself,Old English,,Old English
house,76,house,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
ll,76,,,,
too,76,too,Old English,German,Old English;German
kate,75,,,,
us,75,us,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Old Irish;Welsh;Germanic
night,74,night,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Dutch;Old Norse;Greek;Latin;Old Irish;Sanskrit;Slavonic;Russian;Welsh
right,74,right,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Greek;Latin;Old Irish;Welsh
where,74,where,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
kernan,73,,,,
say,73,say,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Old Irish;American English
while,73,while,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Latin;Slavonic
other,72,other,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
men,71,,,,
never,70,never,Old English,Italian,Old English;Italian;French;Spanish;Latin;American English
voice,70,,,,
only,69,only,Old English,German,Old English;German;Latin;Greek
seemed,69,seem,Old Norse,Germanic,Old Norse;Germanic;Old English
hand,68,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
think,68,think,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
are,66,are,Old English,Old Norse,Old English;Old Norse
few,65,few,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Latin;Greek;Sanskrit;Slavonic
great,65,great,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;French;Latin
looked,64,look,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
mary,64,mary,Old English,Latin,Old English;Latin;Greek
first,63,first,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Middle Dutch;Dutch
here,63,here,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
took,63,took,Old English,,Old English
upon,63,upon,Old English,Old Norse,Old English;Old Norse
table,62,,,,
get,61,get,Old Norse,Germanic,Old Norse;Germanic;Greek;Latin;Welsh;Slavonic;Old English;Dutch
long,61,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
something,61,something,Old English,,Old English
still,61,still,Old English,Germanic,Old English;Germanic;Old Frisian;German;Middle Dutch;Dutch
way,60,way,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;Old Norse;Old Frisian;German
towards,59,towards,Old English,,Old English
cunningham,58,,,,
felt,58,,,,
our,58,our,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Latin
any,57,any,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
every,57,every,Old English,,Old English
knew,57,knew,Old English,,Old English
door,56,door,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Greek;Latin;Sanskrit;Russian
father,56,,,,
gallaher,56,,,,
kearney,56,,,,
nothing,56,nothing,Old English,,Old English
power,56,,,,
thought,56,thought,Old English,German,Old English;German
yes,56,yes,Old English,American English,Old English;American English
heard,55,heard,Old English,,Old English
home,54,home,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic
julia,54,julia,Latin,,Latin
tell,54,tell,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;French;Italian;Spanish
through,54,through,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Latin;Old Irish;Welsh;American English
told,54,told,Old English,,Old English
always,53,always,Old English,,Old English
away,53,away,Old English,American English,Old English;American English
henchy,53,,,,
jane,53,jane,Old French,Latin,Old French;Latin
more,53,more,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Old Irish;Welsh;Greek
put,53,put,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;Old Norse
round,53,,,,
used,53,,,,
corley,52,,,,
m,52,,,,
turned,52,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
off,51,off,Old English,,Old English
sat,51,,,,
your,51,your,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
along,50,along,Old English,Germanic,Old English;Germanic
light,50,light,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin;Old Irish
such,50,such,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
friends,49,friend,Old English,,Old English
hands,49,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
money,49,money,Old French,Latin,Old French;Latin;American English;English
saw,49,saw,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Russian
these,49,these,Old English,,Old English
browne,48,,,,
just,48,just,Old French,,Old French
own,48,own,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
much,47,much,Old English,Germanic,Old English;Germanic
must,47,must,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Dutch
people,47,people,Old French,Latin,Old French;Latin;Spanish;Italian;English;Arabic
together,47,together,Old English,Germanic,Old English;Germanic;German
why,47,why,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Greek
boy,46,boy,Old French,Latin,Old French;Latin;Greek;Italian;Slavonic;Dutch;Middle Dutch;German;Old English
going,46,,,,
dark,45,,,,
day,45,day,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;Old Frisian;German;Old Norse;Latin;Sanskrit
o'connor,45,,,,
once,45,once,Old English,German,Old English;German
take,45,take,Old English,Old Norse,Old English;Old Norse;Germanic;German;Middle Dutch;Dutch
three,45,three,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Slavonic;Irish;Welsh;French
woman,45,woman,Old English,Dutch,Old English;Dutch
because,44,because,French,,French
course,44,course,Old French,Latin,Old French;Latin
end,44,end,Old English,Germanic,Old English;Germanic;Old Frisian;Old Dutch;Old Norse;German
evening,44,evening,Old English,,Old English
last,44,last,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
under,44,under,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Sanskrit;Latin
walked,44,,,,
another,43,another,Old English,,Old English
brought,43,,,,
fire,43,fire,Old English,American English,Old English;American English
let,43,let,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin
many,43,many,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Slavonic;Old Irish;Welsh
chandler,42,chandler,Old French,Latin,Old French;Latin
its,42,its,English,,English
left,42,,,,
maria,42,maria,Latin,,Latin
mind,42,mind,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Russian;American English
called,41,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
make,41,make,Old English,Germanic,Old English;Germanic
against,40,,,,
air,40,,,,
poor,40,poor,Latin,,Latin
re,40,re,Latin,English,Latin;English
wife,40,wife,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
dublin,39,dublin,Irish,,Irish
friend,39,friend,Old English,,Old English
got,39,,,,
holohan,39,,,,
look,39,look,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
malins,39,,,,
moment,39,moment,Old French,Latin,Old French;Latin;Spanish;Italian;English
mother,39,,,,
passed,39,passe,French,,French
d,38,,,,
gone,38,,,,
hat,38,hat,Old English,Germanic,Old English;Germanic;Old Norse;Latin
ignatius,38,ignatius,Latin,,Latin
saying,38,saying,French,English,French;English
will,38,will,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Welsh
found,37,,,,
name,37,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
slowly,37,slowly,Old English,,Old English
sure,37,sure,Old French,Latin,Old French;Latin;English
children,36,,,,
daughter,36,daughter,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Greek;Latin
joe,36,,,,
might,36,might,Old English,,Old English
office,36,office,Old French,Latin,Old French;Latin
white,36,white,Old English,,Old English
ever,35,ever,Old English,Germanic,Old English;Germanic
god,35,god,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Slavonic;Sanskrit;Greek;Latin
hall,35,hall,Old English,Germanic,Old English;Germanic;Old Saxon;German;Dutch;Old Norse
than,35,than,Old English,Germanic,Old English;Germanic;Dutch;German
years,35,year,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Dutch;Greek;Slavonic;Latin
freddy,34,,,,
girl,34,girl,Old English,German,Old English;German;Greek
part,34,part,Old French,Latin,Old French;Latin;Greek;Sanskrit;American English;Old English
window,34,window,Old Norse,Old English,Old Norse;Old English;Germanic;Latin;German
world,34,world,Old English,,Old English
better,33,better,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;German
even,33,even,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
has,33,,,,
heart,33,heart,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Greek;Latin;Old Irish;Welsh;Russian;Slavonic
lay,33,lay,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
seen,33,seen,Old English,,Old English
spoke,33,spoke,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
can,32,can,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
corner,32,corner,American English,English,American English;English
glass,32,,,,
ladies,32,,,,
m'coy,32,,,,
morning,32,morning,Old English,,Old English
perhaps,32,perhaps,English,,English
those,32,those,Old English,,Old English
without,32,without,Old English,,Old English
behind,31,behind,Old English,,Old English
cold,31,,,,
fellow,31,fellow,Old English,Old Norse,Old English;Old Norse;American English;Latin;Russian
gave,31,,,,
gentlemen,31,,,,
laughed,31,,,,
lenehan,31,,,,
music,31,music,Old French,Latin,Old French;Latin;Spanish;Italian;German;Dutch;Greek
side,31,side,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
small,31,,,,
answered,30,answer,Old English,,Old English
between,30,between,Old English,,Old English
body,30,body,Old English,German,Old English;German;Germanic;Latin;French
hear,30,hear,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
thing,30,thing,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;French;Spanish;Latin
tried,30,,,,
being,29,,,,
city,29,city,Old French,Latin,Old French;Latin;Italian;Spanish;Old English;American English
each,29,each,Old English,Germanic,Old English;Germanic;Dutch;Old Frisian;German;Latin
four,29,four,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Sanskrit;Persian;Greek;Latin;Slavonic;Old Irish;Welsh;French
full,29,full,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
often,29,often,English,,English
alleyne,28,,,,
also,28,also,Old English,German,Old English;German;Dutch
business,28,business,Old English,American English,Old English;American English
done,28,done,Old English,,Old English
everyone,28,,,,
give,28,give,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
looking,28,loo,French,,French
nice,28,nice,Old French,Latin,Old French;Latin
standing,28,,,,
words,28,word,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
black,27,black,Old English,,Old English
boys,27,boy,Old French,Latin,Old French;Latin;Greek;Italian;Slavonic;Dutch;Middle Dutch;German;Old English
find,27,,,,
held,27,held,Old English,,Old English
open,27,open,English,,English
opened,27,open,English,,English
quickly,27,quickly,Old English,,Old English
silence,27,,,,
beside,26,beside,Old English,,Old English
continued,26,continue,Old French,Latin,Old French;Latin
d'arcy,26,,,,
herself,26,herself,Old English,,Old English
ivors,26,,,,
jimmy,26,,,,
near,26,near,Old English,Old Norse,Old English;Old Norse
ran,26,ran,Old English,,Old English
school,26,school,Old English,Latin,Old English;Latin;Greek;Old French;Spanish;Italian;German;Welsh;Russian
should,26,should,Old English,,Old English
sir,26,,,,
stairs,26,stair,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Greek;Sanskrit;Slavonic;Old Irish;Welsh
anything,25,anything,Old English,Latin,Old English;Latin
big,25,big,Old English,,Old English
farrington,25,,,,
husband,25,,,,
minutes,25,minutes,Latin,,Latin
mouth,25,mouth,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Latin
others,25,other,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
silent,25,silent,Latin,,Latin
until,25,until,Old Norse,Germanic,Old Norse;Germanic;Old English;Old Frisian;Old Saxon;German
bad,24,bad,Old English,American English,Old English;American English;Greek;Russian;Slavonic;German
child,24,child,Old English,Germanic,Old English;Germanic;French;Latin
coming,24,,,,
enough,24,enough,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin;Sanskrit
fine,24,fine,Old French,Latin,Old French;Latin
glanced,24,,,,
gretta,24,,,,
hynes,24,,,,
same,24,same,Old English,Old Norse,Old English;Old Norse;Germanic;Old Saxon;German;Dutch;Sanskrit;Greek;Latin;Old Irish;Slavonic
set,24,set,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Dutch;German
shook,24,,,,
shop,24,,,,
wo,24,,,,
word,24,word,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
work,24,work,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;Old Norse;Middle Dutch;German
across,23,across,French,,French
brown,23,,,,
feel,23,,,,
followed,23,follow,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
hair,23,hair,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Old Frisian;Dutch;Old French
irish,23,irish,Old English,Old Norse,Old English;Old Norse;Old Irish;American English
mahony,23,,,,
may,23,may,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Greek;Slavonic;Sanskrit
met,23,,,,
nearly,23,,,,
piano,23,piano,French,Italian,French;Italian
play,23,play,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
quite,23,quite,English,,English
talk,23,,,,
wanted,23,,,,
ask,22,ask,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Slavonic
church,22,,,,
country,22,country,Old French,Latin,Old French;Latin;Old English;American English
dead,22,dead,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
girls,22,girl,Old English,German,Old English;German;Greek
keep,22,keep,Old English,Germanic,Old English;Germanic;Latin
lady,22,lady,Old English,,Old English
late,22,late,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;Old Saxon;German;Latin;Greek
leave,22,leave,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Greek;Slavonic;Sanskrit
live,22,live,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Greek;Dutch
mean,22,mean,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German;Slavonic;Old Irish;Welsh
new,22,new,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Slavonic;Russian;Latin;Old Irish;Welsh
read,22,,,,
really,22,,,,
road,22,road,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
talking,22,,,,
things,22,thing,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;French;Spanish;Latin
though,22,though,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
bed,21,bed,Old English,,Old English
bottle,21,,,,
car,21,car,French,Latin,French;Latin;Old Irish;Welsh;Italian;Spanish
caught,21,caught,English,French,English;French
company,21,company,Old French,Latin,Old French;Latin
drank,21,drank,Old English,,Old English
far,21,far,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Old Norse;Dutch;German;Germanic
gentleman,21,,,,
jack,21,jack,English,German,English;German
large,21,large,Old French,Latin,Old French;Latin
noise,21,noise,Old French,Latin,Old French;Latin
person,21,person,Old French,Latin,Old French;Latin;Greek
sent,21,,,,
short,21,short,Old English,,Old English
soon,21,soon,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;American English
stout,21,,,,
times,21,,,,
wore,21,,,,
year,21,year,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Dutch;Greek;Slavonic;Latin
yet,21,yet,Old English,Old Frisian,Old English;Old Frisian;German;Germanic
certain,20,certain,Old French,Latin,Old French;Latin;Italian;Spanish
cried,20,,,,
fell,20,fell,Old English,Old French,Old English;Old French;Latin
good-night,20,,,,
grey,20,,,,
having,20,ha,Old English,Greek,Old English;Greek;Latin;Old French
kept,20,,,,
laughing,20,,,,
taken,20,,,,
turn,20,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
walking,20,,,,
want,20,want,Old Norse,Germanic,Old Norse;Germanic
answer,19,answer,Old English,,Old English
arm,19,arm,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Old Frisian;Sanskrit;Greek;Latin
arms,19,arms,English,,English
bottles,19,,,,
closed,19,,,,
does,19,does,Old English,,Old English
dress,19,,,,
drink,19,drink,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Irish;Slavonic;Russian
hour,19,hour,Old French,Latin,Old French;Latin;Greek;Old English;German
point,19,point,Old French,,Old French
red,19,red,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin;Greek;Sanskrit;Slavonic;Polish;Russian;Old Irish;Welsh;American English
remember,19,remember,Old French,Latin,Old French;Latin;English
sitting,19,,,,
