word,word count,root word,root language,second language,ranked languages
the,14395,the,Old English,Sanskrit,Old English;Sanskrit;Greek;Irish
of,10240,of,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Latin;Old French
and,7132,and,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin;Greek
to,7130,to,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin;Slavonic;Greek;Old Irish
is,4804,is,Old English,Germanic,Old English;Germanic;German;Old Norse;Sanskrit;Greek;Latin;Slavonic
that,4765,that,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
in,4058,in,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Old Irish;Welsh;Slavonic;American English
a,3064,,,,
by,2568,by,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
for,2477,for,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
not,2470,not,English,,English
it,2410,it,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch
but,2243,but,Old English,Germanic,Old English;Germanic
as,2222,as,Old English,German,Old English;German;Latin
be,2210,be,Old English,Germanic,Old English;Germanic;German;Latin;Slavonic;Greek;Old Irish;Russian;Sanskrit
or,2167,or,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;Old Norse;German
which,2008,which,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
they,1723,they,Old Norse,Germanic,Old Norse;Germanic;Old English
his,1634,his,Old English,Germanic,Old English;Germanic;German
are,1584,are,Old English,Old Norse,Old English;Old Norse
he,1520,he,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Greek;Slavonic
their,1479,their,Old Norse,Old English,Old Norse;Old English
them,1195,them,Old Norse,Old English,Old Norse;Old English
from,1183,from,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse
all,1107,all,Old English,Germanic,Old English;Germanic;Old Frisian;German;Old Norse
man,1037,man,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;Sanskrit;Slavonic;Russian;Latin;Old Irish;Welsh;Greek
god,1035,god,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Slavonic;Sanskrit;Greek;Latin
have,973,have,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;German;Latin;American English
men,955,,,,
no,934,no,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
this,916,this,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
was,911,was,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit
there,903,there,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit
other,832,other,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
one,816,one,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Greek;Latin;Slavonic;Old Irish;French
any,812,any,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
him,796,him,Old English,German,Old English;German;Dutch
so,720,so,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Old Frisian;Greek
power,704,,,,
when,696,when,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
if,692,if,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Dutch
with,687,with,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;Sanskrit;Slavonic;Latin;French
such,665,such,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
were,664,were,Old English,,Old English
can,646,can,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
law,612,law,Old English,Old Norse,Old English;Old Norse;Germanic;Latin;German
therefore,606,therefore,Old English,Dutch,Old English;Dutch;German
i,582,,,,
shall,582,shall,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
an,575,an,Old English,French,Old English;French;German
also,574,also,Old English,German,Old English;German;Dutch
may,570,may,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Greek;Slavonic;Sanskrit
same,532,same,Old English,Old Norse,Old English;Old Norse;Germanic;Old Saxon;German;Dutch;Sanskrit;Greek;Latin;Old Irish;Slavonic
those,497,those,Old English,,Old English
at,463,at,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Latin;Sanskrit;Dutch
soveraign,462,,,,
because,460,because,French,,French
what,457,what,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Latin
our,451,our,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Latin
had,447,,,,
say,447,say,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Old Irish;American English
hath,442,,,,
we,441,we,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic
own,437,own,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
nor,422,nor,English,,English
some,422,some,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;American English
every,419,every,Old English,,Old English
on,417,on,Old English,Germanic,Old English;Germanic;Dutch;German;Greek;Latin;Slavonic
common-wealth,407,,,,
onely,406,one,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Greek;Latin;Slavonic;Old Irish;French
another,401,another,Old English,,Old English
nature,398,nature,Old French,Latin,Old French;Latin
will,395,will,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Welsh
time,390,,,,
more,374,more,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Old Irish;Welsh;Greek
than,374,than,Old English,Germanic,Old English;Germanic;Dutch;German
into,359,into,Old English,American English,Old English;American English
yet,345,yet,Old English,Old Frisian,Old English;Old Frisian;German;Germanic
right,343,right,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Greek;Latin;Old Irish;Welsh
then,340,then,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German
upon,337,upon,Old English,Old Norse,Old English;Old Norse
people,326,people,Old French,Latin,Old French;Latin;Spanish;Italian;English;Arabic
called,323,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
words,322,word,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
though,319,though,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
where,318,where,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
without,316,without,Old English,,Old English
civill,307,,,,
authority,306,authority,Old French,Latin,Old French;Latin;English
first,306,first,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Middle Dutch;Dutch
place,306,place,French,,French
should,299,should,Old English,,Old English
thing,297,thing,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;French;Spanish;Latin
make,294,make,Old English,Germanic,Old English;Germanic
made,289,made,Old English,American English,Old English;American English
being,285,,,,
christ,284,christ,Old English,Latin,Old English;Latin;Greek;Irish
before,275,before,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German
these,275,these,Old English,,Old English
kingdome,268,,,,
reason,264,reason,Old French,Latin,Old French;Latin;Old English
many,261,many,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Slavonic;Old Irish;Welsh
things,260,thing,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;French;Spanish;Latin
against,245,,,,
after,244,after,Old English,Old Norse,Old English;Old Norse;German;Greek
been,242,,,,
good,241,good,Old English,,Old English
king,240,king,Old English,Germanic,Old English;Germanic;Dutch;Old Norse;Old Saxon;German;Slavonic;Russian
out,236,out,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Sanskrit;Old Irish;Latin;Greek;Russian
lawes,235,law,Old English,Old Norse,Old English;Old Norse;Germanic;Latin;German
moses,234,moses,Latin,Greek,Latin;Greek;English
word,232,word,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
subject,230,subject,Latin,,Latin
himselfe,225,,,,
life,225,life,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
both,224,both,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
church,223,,,,
do,223,do,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
themselves,216,themselves,Old English,,Old English
gods,214,god,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Slavonic;Sanskrit;Greek;Latin
naturall,214,,,,
said,210,,,,
bee,209,bee,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
who,200,who,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
name,199,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
body,198,body,Old English,German,Old English;German;Germanic;Latin;French
either,196,either,Old English,Dutch,Old English;Dutch;German
much,195,much,Old English,Germanic,Old English;Germanic
great,191,great,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;French;Latin
nothing,191,nothing,Old English,,Old English
spirit,191,,,,
person,189,person,Old French,Latin,Old French;Latin;Greek
world,189,world,Old English,,Old English
christian,188,christian,Old English,Germanic,Old English;Germanic;Latin;Greek
most,188,most,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
hee,187,,,,
saviour,187,saviour,English,,English
whom,186,whom,Old English,Germanic,Old English;Germanic
done,185,done,Old English,,Old English
like,182,like,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Latin;Norse
part,182,part,Old French,Latin,Old French;Latin;Greek;Sanskrit;American English;Old English
use,181,use,Old French,Old English,Old French;Old English
publique,180,,,,
again,177,again,Old English,Old Norse,Old English;Old Norse;Old Frisian;German
come,176,come,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin
subjects,176,subject,Latin,,Latin
assembly,173,assembly,Old French,,Old French
us,173,us,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Old Irish;Welsh;Germanic
has,170,,,,
sense,168,,,,
actions,167,action,Old French,Latin,Old French;Latin
doe,167,doe,Old English,Old Irish,Old English;Old Irish;Welsh
doctrine,166,doctrine,Old French,Latin,Old French;Latin
laws,164,law,Old English,Old Norse,Old English;Old Norse;Germanic;Latin;German
scripture,164,scripture,Latin,,Latin
over,163,over,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
holy,160,holy,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Latin
take,160,take,Old English,Old Norse,Old English;Old Norse;Germanic;German;Middle Dutch;Dutch
cause,156,cause,Old French,Latin,Old French;Latin;English
contrary,152,contrary,French,Latin,French;Latin
give,152,give,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
government,151,government,Old French,English,Old French;English
manner,150,manner,Old French,Latin,Old French;Latin;Spanish;Italian;Dutch;German
st,150,,,,
others,149,other,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
did,147,did,Old English,Germanic,Old English;Germanic
apostles,146,apostle,Old English,Latin,Old English;Latin;Greek;Old French
himself,146,himself,Old English,,Old English
private,146,private,Latin,,Latin
saith,146,,,,
must,142,must,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Dutch
death,141,death,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
faith,141,faith,Old French,Latin,Old French;Latin;Greek;English
new,141,new,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Slavonic;Russian;Latin;Old Irish;Welsh
two,140,two,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Slavonic
covenant,138,,,,
know,138,know,Old English,Germanic,Old English;Germanic;German;Slavonic;Russian;Latin;Greek;Sanskrit;French
sometimes,138,,,,
you,137,you,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;French
would,136,would,Old English,,Old English
true,135,,,,
wee,135,wee,Old English,,Old English
honour,134,honour,English,,English
judge,134,judge,Latin,,Latin
kings,134,,,,
unto,133,unto,Old English,,Old English
my,131,,,,
taken,131,,,,
whose,131,whose,Old English,,Old English
obey,130,obey,Old French,Latin,Old French;Latin;Old English
think,130,think,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
amongst,126,amongst,English,,English
given,125,given,Germanic,Old English,Germanic;Old English
places,125,place,French,,French
earth,124,earth,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Irish
liberty,124,liberty,Old French,Latin,Old French;Latin
peace,124,peace,Old French,Latin,Old French;Latin;Spanish;Italian;Old English;Greek
end,123,end,Old English,Germanic,Old English;Germanic;Old Frisian;Old Dutch;Old Norse;German
evill,121,,,,
religion,121,religion,Old French,Latin,Old French;Latin;English
call,120,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
how,120,how,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
necessary,120,necessary,Old French,Latin,Old French;Latin
now,120,now,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;Old Frisian;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
see,120,see,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Old Norse;Greek;Latin
ought,119,ought,Old English,,Old English
up,119,up,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Dutch;German;Sanskrit;Greek;Latin
whereof,119,whereof,Dutch,,Dutch
consequently,117,consequent,French,Latin,French;Latin
whatsoever,117,,,,
could,116,could,Old English,,Old English
1,115,,,,
common,115,common,English,Latin,English;Latin
lord,115,,,,
seeing,115,seeing,American English,English,American English;English
act,114,act,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old Norse;Irish
never,114,never,Old English,Italian,Old English;Italian;French;Spanish;Latin;American English
under,114,under,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Sanskrit;Latin
neither,113,neither,Old English,,Old English
obedience,113,obedience,Old French,Latin,Old French;Latin
understood,113,,,,
names,111,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
worship,111,,,,
present,110,present,Old French,Latin,Old French;Latin
whether,110,whether,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Greek;Latin;Slavonic
bodies,109,body,Old English,German,Old English;German;Germanic;Latin;French
command,109,command,Old French,,Old French
only,109,only,Old English,German,Old English;German;Latin;Greek
way,109,way,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;Old Norse;Old Frisian;German
beleeve,108,,,,
concerning,108,,,,
pope,108,pope,Old English,Latin,Old English;Latin;Greek
warre,108,,,,
day,107,day,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;Old Frisian;German;Old Norse;Latin;Sanskrit
opinion,105,opinion,Old French,Latin,Old French;Latin
wherein,105,wherein,Dutch,German,Dutch;German
case,103,case,American English,English,American English;English
justice,103,justice,Old French,Latin,Old French;Latin;Old English
between,102,between,Old English,,Old English
manifest,102,manifest,Latin,,Latin
mans,102,man,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;Sanskrit;Slavonic;Russian;Latin;Old Irish;Welsh;Greek
none,102,none,Old English,Old Saxon,Old English;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin
particular,102,particular,Old French,Latin,Old French;Latin
soveraignty,102,,,,
well,102,well,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Welsh;Latin
testament,101,testament,Latin,Greek,Latin;Greek
till,101,till,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;German
put,99,put,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;Old Norse
greater,98,greater,Old English,,Old English
old,98,old,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Old Irish;French
prophets,98,prophet,Old French,Latin,Old French;Latin;Greek;Arabic;Old English
thought,98,thought,Old English,German,Old English;German
whole,98,whole,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic
false,96,false,Old English,Old French,Old English;Old French;Latin;Germanic;German;Dutch;Old Frisian
jesus,96,jesus,Old English,Greek,Old English;Greek;Old French
set,96,set,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Dutch;German
thereby,96,thereby,Old English,Old Frisian,Old English;Old Frisian;German;Dutch
might,95,might,Old English,,Old English
means,91,means,French,German,French;German
already,90,already,German,,German
away,90,away,Old English,American English,Old English;American English
causes,90,cause,Old French,Latin,Old French;Latin;English
eternall,90,,,,
punishment,90,punishment,Old French,,Old French
counsell,89,,,,
selfe,89,,,,
written,89,,,,
children,88,,,,
thou,88,thou,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin;Irish;Welsh;Greek;Slavonic;Sanskrit
times,88,,,,
desire,87,desire,Old French,,Old French
heaven,87,heaven,Old English,Germanic,Old English;Germanic;German;Old Norse;Old Frisian;Dutch
paul,87,paul,Latin,Old French,Latin;Old French;Italian;Spanish;Russian
persons,87,person,Old French,Latin,Old French;Latin;Greek
together,87,together,Old English,Germanic,Old English;Germanic;German
lesse,86,,,,
speak,86,speak,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Greek
crime,85,crime,Old French,Latin,Old French;Latin;Old English;American English
else,85,else,Old English,Germanic,Old English;Germanic;German;Greek;Latin
prophet,85,prophet,Old French,Latin,Old French;Latin;Greek;Arabic;Old English
second,84,second,Old French,Latin,Old French;Latin
according,83,,,,
benefit,83,,,,
obliged,83,,,,
having,82,ha,Old English,Greek,Old English;Greek;Latin;Old French
jews,82,jew,Old French,Latin,Old French;Latin;Greek;Old English;German
soveraigns,82,,,,
mind,81,mind,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Russian;American English
whereas,81,,,,
israel,80,israel,Old English,Latin,Old English;Latin;Greek
knowledge,80,knowledge,English,,English
me,80,me,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Old Irish;Welsh;Slavonic
received,80,,,,
very,80,very,Old French,Latin,Old French;Latin;Italian;Old English;Old Dutch;German;Welsh;Old Irish;Slavonic;Russian
action,79,action,Old French,Latin,Old French;Latin
thereof,79,thereof,Old English,,Old English
acts,78,,,,
condition,78,,,,
feare,78,,,,
peter,78,,,,
generall,77,,,,
hands,77,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
here,77,here,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
judges,77,judge,Latin,,Latin
otherwise,77,otherwise,Old English,,Old English
passions,77,passion,Old French,Latin,Old French;Latin;Greek;Old English
speech,77,speech,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
truth,77,truth,Old English,Germanic,Old English;Germanic
common-wealths,76,,,,
fire,76,fire,Old English,American English,Old English;American English
long,76,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
parts,76,,,,
question,76,question,Old French,Latin,Old French;Latin
lawfull,75,,,,
office,75,office,Old French,Latin,Old French;Latin
priest,75,priest,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Latin;Greek
father,74,,,,
find,74,,,,
former,74,former,Old English,Germanic,Old English;Germanic
divers,73,divers,Old French,Latin,Old French;Latin
fact,72,fact,Latin,Old French,Latin;Old French;Spanish;Italian
high,72,,,,
living,72,living,Old English,,Old English
teach,72,teach,Old English,Germanic,Old English;Germanic;German
books,71,book,Old English,,Old English
commanded,71,command,Old French,,Old French
does,71,does,Old English,,Old English
representative,71,,,,
verse,71,verse,Old English,Germanic,Old English;Germanic;Latin;Old French
bound,70,,,,
resurrection,70,resurrection,Old French,Latin,Old French;Latin;Old English
john,69,,,,
matter,69,matter,Old French,Latin,Old French;Latin;English;Greek
ministers,69,minister,Old French,Latin,Old French;Latin
certain,68,certain,Old French,Latin,Old French;Latin;Italian;Spanish
consisteth,68,,,,
dominion,68,dominion,Old French,Latin,Old French;Latin
doth,68,,,,
meant,68,,,,
motion,68,motion,Old French,Latin,Old French;Latin
salvation,68,salvation,Old French,Latin,Old French;Latin;Greek
signifie,68,,,,
state,68,state,Latin,,Latin
consider,67,consider,Old French,Latin,Old French;Latin;English
force,67,force,Old French,,Old French
neverthelesse,67,,,,
thy,67,,,,
christians,66,christian,Old English,Germanic,Old English;Germanic;Latin;Greek
fancy,65,,,,
read,65,,,,
rest,65,rest,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;American English
signes,65,sign,Old French,Latin,Old French;Latin
three,65,three,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Slavonic;Irish;Welsh;French
thus,65,thus,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch
fear,64,fear,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
spirits,64,,,,
thee,64,thee,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
priests,63,priest,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Latin;Greek
rome,63,rome,Old English,Old French,Old English;Old French;Latin;Sanskrit
sufficient,63,sufficient,Old French,Latin,Old French;Latin
ghost,62,ghost,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Latin;Greek;French;Polish;Slavonic;Old Norse
last,62,last,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
let,62,let,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin
pastors,62,pastor,Old French,Latin,Old French;Latin
sent,62,,,,
whereby,62,,,,
chapter,61,chapter,Old French,Latin,Old French;Latin
commonly,61,,,,
consequence,61,consequence,Old French,Latin,Old French;Latin
enemy,61,enemy,Old French,Latin,Old French;Latin;Italian;Spanish;Greek;Russian;Slavonic;Germanic;Old Norse;Old English
enough,61,enough,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin;Sanskrit
known,61,,,,
little,61,little,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
dead,60,dead,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
down,60,down,Old English,American English,Old English;American English
proceed,60,proceed,Old French,Latin,Old French;Latin
taught,60,taught,Old English,,Old English
effect,59,effect,Old French,Latin,Old French;Latin;Dutch;German
injustice,59,injustice,Old French,Latin,Old French;Latin
judgement,59,,,,
live,59,live,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Greek;Dutch
miracles,59,miracle,Old French,Latin,Old French;Latin;Sanskrit;Greek;Slavonic;Old English;Spanish;Italian
gave,58,,,,
making,58,make,Old English,Germanic,Old English;Germanic
ordained,58,ordain,Old French,Latin,Old French;Latin
princes,58,,,,
receive,58,receive,Old French,Latin,Old French;Latin
used,58,,,,
vertue,58,,,,
your,58,your,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
c,57,,,,
need,57,need,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Russian;Polish
want,57,want,Old Norse,Germanic,Old Norse;Germanic
evident,56,evident,Old French,Latin,Old French;Latin
kind,56,kind,Old English,Germanic,Old English;Germanic;German
monarchy,56,monarchy,Old French,Latin,Old French;Latin;Greek
nations,56,nation,Old French,English,Old French;English
promise,56,promise,Old French,Latin,Old French;Latin
rather,56,rather,Old English,Germanic,Old English;Germanic;Old Norse;German
supreme,56,supreme,French,Latin,French;Latin
ever,55,ever,Old English,Germanic,Old English;Germanic
hand,55,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
mens,55,mens,Latin,,Latin
monarch,55,monarch,French,Latin,French;Latin;Greek
spake,55,,,,
spirituall,55,,,,
spoken,55,,,,
supernaturall,55,,,,
unlesse,55,,,,
example,54,example,Old French,Latin,Old French;Latin
just,54,just,Old French,,Old French
thoughts,54,thought,Old English,German,Old English;German
divine,53,divine,Old French,Latin,Old French;Latin
ignorance,53,ignorance,Old French,Latin,Old French;Latin
maketh,53,,,,
besides,52,,,,
came,52,,,,
image,52,image,Old French,,Old French
properly,52,proper,Old French,Latin,Old French;Latin
s,52,,,,
sentence,52,,,,
son,52,son,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic;Russian;Polish;Old Irish
third,52,third,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Dutch;Old Norse;Sanskrit;Greek;Latin;Italian;Spanish;French;Slavonic;Old Irish;Welsh
argument,51,argument,Old French,Latin,Old French;Latin
equall,51,,,,
few,51,few,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Latin;Greek;Sanskrit;Slavonic
keep,51,keep,Old English,Germanic,Old English;Germanic;Latin
land,51,land,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Old Irish;Welsh;French;Slavonic;American English
love,51,love,Old English,Germanic,Old English;Germanic;German
too,51,too,Old English,German,Old English;German
war,51,war,Old English,Old French,Old English;Old French;Germanic;Old Saxon;German;Spanish;Italian;Latin
water,51,water,Old English,,Old English
why,51,why,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Greek
2,50,,,,
able,50,able,Old French,Latin,Old French;Latin;English
consequences,50,,,,
